,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,num_classes,seed,whitebox
697,1643,GNNExplainer,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
698,2238,GNNExplainer,1.0,1.0,0.9767441860465116,0.0,0.03529411764705882,,0.9545454545454546,Cora,,,,0.8,7,3030,GeneralLPModel
699,2304,GNNExplainer,1.0,1.0,0.7536231884057971,0.0,0.19318181818181818,1.0,0.6046511627906976,Cora,,,,0.8,7,3030,GeneralLPModel
700,1778,GNNExplainer_postproc,1.0,1.0,0.9580838323353293,0.0,0.027131782945736434,,0.9195402298850575,Cora,,,,0.8,7,3030,GeneralLPModel
701,283,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
702,769,GNNExplainer_postproc,1.0,1.0,0.9166666666666666,0.0,0.11764705882352941,,0.8461538461538461,Cora,,,,0.8,7,3030,GeneralLPModel
703,1684,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
704,147,GNNExplainer_postproc,1.0,1.0,0.8888888888888888,0.0,0.0625,0.0,0.8,Cora,,,,0.8,7,3030,GeneralLPModel
705,1054,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
706,993,GNNExplainer_postproc,1.0,1.0,0.75,0.0,0.09836065573770492,0.0,0.6,Cora,,,,0.8,7,3030,GeneralLPModel
707,1335,GNNExplainer_postproc,1.0,1.0,0.9629629629629629,0.0,0.058823529411764705,,0.9285714285714286,Cora,,,,0.8,7,3030,GeneralLPModel
708,2260,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
709,1438,GNNExplainer_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
710,316,GNNExplainer_postproc,0.9999999999999999,1.0,0.975609756097561,0.0,0.02586206896551724,,0.9523809523809523,Cora,,,,0.8,7,3030,GeneralLPModel
711,531,GNNExplainer_postproc,0.975,0.9937499999999999,0.5714285714285714,0.0,0.3,1.0,0.4,Cora,,,,0.8,7,3030,GeneralLPModel
712,702,GNNExplainer_postproc,0.9777777777777779,0.9929824561403509,0.6976744186046512,0.0,0.22807017543859648,0.8,0.5357142857142857,Cora,,,,0.8,7,3030,GeneralLPModel
713,482,GNNExplainer_postproc,0.9984457671957672,0.9993339993339994,0.9064748201438849,0.0,0.09090909090909091,1.0,0.8289473684210527,Cora,,,,0.8,7,3030,GeneralLPModel
714,1039,GNNExplainer_postproc,1.0,1.0,0.7096774193548387,0.0,0.15789473684210525,0.3333333333333333,0.55,Cora,,,,0.8,7,3030,GeneralLPModel
715,1695,GNNExplainer_postproc,1.0,1.0,0.9230769230769231,0.0,0.1111111111111111,,0.8571428571428571,Cora,,,,0.8,7,3030,GeneralLPModel
716,1135,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
717,2171,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
718,791,GNNExplainer_postproc,1.0,1.0,0.75,0.0,0.18867924528301888,1.0,0.6,Cora,,,,0.8,7,3030,GeneralLPModel
719,1771,GNNExplainer_postproc,1.0,1.0,0.9509803921568627,0.0,0.023980815347721823,,0.9065420560747663,Cora,,,,0.8,7,3030,GeneralLPModel
720,883,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
721,1645,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
722,1210,GNNExplainer_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
723,2606,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
724,583,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
725,963,GNNExplainer_postproc,0.9930952013976309,0.995163714789883,0.981651376146789,0.0,0.027972027972027972,,0.963963963963964,Cora,,,,0.8,7,3030,GeneralLPModel
726,1492,GNNExplainer_postproc,1.0,1.0,0.958041958041958,0.0,0.022263450834879406,,0.9194630872483222,Cora,,,,0.8,7,3030,GeneralLPModel
727,146,GNNExplainer_postproc,1.0,1.0,0.9180327868852459,0.0,0.08064516129032258,0.0,0.8484848484848485,Cora,,,,0.8,7,3030,GeneralLPModel
728,1095,GNNExplainer_postproc,1.0,1.0,0.8953488372093024,0.0,0.07725321888412018,,0.8105263157894737,Cora,,,,0.8,7,3030,GeneralLPModel
729,1208,GNNExplainer_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
730,58,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
731,2623,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
732,2347,GNNExplainer_postproc,1.0,1.0,0.631578947368421,0.0,0.12280701754385964,,0.46153846153846156,Cora,,,,0.8,7,3030,GeneralLPModel
733,1880,GNNExplainer_postproc,1.0,1.0,0.9387755102040817,0.0,0.07317073170731707,,0.8846153846153846,Cora,,,,0.8,7,3030,GeneralLPModel
734,1460,GNNExplainer_postproc,1.0,1.0,0.972972972972973,0.0,0.038461538461538464,,0.9473684210526315,Cora,,,,0.8,7,3030,GeneralLPModel
735,1099,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
736,896,GNNExplainer_postproc,1.0,1.0,0.8,0.0,0.3333333333333333,,0.6666666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
737,417,GNNExplainer_postproc,0.9735215314549788,0.9983659040885747,0.43283582089552236,0.0,0.1470019342359768,0.6666666666666666,0.2761904761904762,Cora,,,,0.8,7,3030,GeneralLPModel
738,83,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
739,1530,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
740,730,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
741,2222,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
742,1067,GNNExplainer_postproc,0.9983333333333333,0.9994047619047618,0.9230769230769231,0.0,0.05714285714285714,1.0,0.8571428571428571,Cora,,,,0.8,7,3030,GeneralLPModel
743,907,GNNExplainer_postproc,1.0,1.0,0.88,0.0,0.12,,0.7857142857142857,Cora,,,,0.8,7,3030,GeneralLPModel
744,1462,GNNExplainer_postproc,1.0,1.0,0.9523809523809523,0.0,0.041666666666666664,,0.9090909090909091,Cora,,,,0.8,7,3030,GeneralLPModel
745,1200,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
746,1876,GNNExplainer_postproc,1.0,1.0,0.9090909090909091,0.0,0.07392996108949416,,0.8333333333333334,Cora,,,,0.8,7,3030,GeneralLPModel
747,219,GNNExplainer_postproc,1.0,1.0,0.9636363636363636,0.0,0.030534351145038167,,0.9298245614035088,Cora,,,,0.8,7,3030,GeneralLPModel
748,2318,GNNExplainer_postproc,0.9880952380952381,0.9981060606060607,0.631578947368421,0.0,0.1590909090909091,1.0,0.46153846153846156,Cora,,,,0.8,7,3030,GeneralLPModel
749,1313,GNNExplainer_postproc,1.0000000000000002,1.0,0.926829268292683,0.0,0.2,,0.8636363636363636,Cora,,,,0.8,7,3030,GeneralLPModel
750,1434,GNNExplainer_postproc,1.0,1.0,0.851063829787234,0.0,0.109375,,0.7407407407407407,Cora,,,,0.8,7,3030,GeneralLPModel
751,2505,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
752,187,GNNExplainer_postproc,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
753,915,GNNExplainer_postproc,1.0,1.0,0.9795918367346939,0.0,0.018518518518518517,,0.96,Cora,,,,0.8,7,3030,GeneralLPModel
754,1193,GNNExplainer_postproc,1.0,1.0,0.9253731343283582,0.0,0.03333333333333333,,0.8611111111111112,Cora,,,,0.8,7,3030,GeneralLPModel
755,1256,GNNExplainer_postproc,0.9940711462450592,0.9964114832535884,0.7586206896551724,0.0,0.3684210526315789,1.0,0.6111111111111112,Cora,,,,0.8,7,3030,GeneralLPModel
756,2443,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
757,56,GNNExplainer_postproc,1.0,1.0,0.9444444444444444,0.0,0.09523809523809523,,0.8947368421052632,Cora,,,,0.8,7,3030,GeneralLPModel
758,1751,GNNExplainer_postproc,1.0,1.0,0.9543859649122807,0.0,0.02280701754385965,,0.912751677852349,Cora,,,,0.8,7,3030,GeneralLPModel
759,362,GNNExplainer_postproc,1.0,1.0,0.9411764705882353,0.0,0.029411764705882353,,0.8888888888888888,Cora,,,,0.8,7,3030,GeneralLPModel
760,1045,GNNExplainer_postproc,1.0,1.0,0.8542713567839196,0.0,0.0651685393258427,1.0,0.7456140350877193,Cora,,,,0.8,7,3030,GeneralLPModel
761,2575,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
762,681,GNNExplainer_postproc,1.0,1.0,0.8620689655172413,0.0,0.1111111111111111,,0.7575757575757576,Cora,,,,0.8,7,3030,GeneralLPModel
763,1608,GNNExplainer_postproc,1.0,1.0,0.9333333333333333,0.0,0.05263157894736842,,0.875,Cora,,,,0.8,7,3030,GeneralLPModel
764,1030,GNNExplainer_postproc,1.0,1.0,0.8888888888888888,0.0,0.16666666666666666,,0.8,Cora,,,,0.8,7,3030,GeneralLPModel
765,1350,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
766,693,GNNExplainer_postproc,0.9975595238095238,0.9994047619047619,0.7843137254901961,0.0,0.13095238095238096,1.0,0.6451612903225806,Cora,,,,0.8,7,3030,GeneralLPModel
767,469,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
768,236,GNNExplainer_postproc,0.9997577519379846,0.9999362244897959,0.9078014184397163,0.0,0.053061224489795916,0.1,0.8311688311688312,Cora,,,,0.8,7,3030,GeneralLPModel
769,2548,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
770,2579,GNNExplainer_postproc,1.0,1.0,0.9565217391304348,0.0,0.09090909090909091,,0.9166666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
771,148,GNNExplainer_postproc,1.0,1.0,0.975609756097561,0.0,0.05,,0.9523809523809523,Cora,,,,0.8,7,3030,GeneralLPModel
772,2138,GNNExplainer_postproc,1.0,1.0,0.9259259259259259,0.0,0.04819277108433735,,0.8620689655172413,Cora,,,,0.8,7,3030,GeneralLPModel
773,676,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
774,2459,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
775,1381,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
776,515,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
777,2309,GNNExplainer_postproc,0.993421052631579,0.9980930587337911,0.7450980392156863,0.0,0.18840579710144928,0.5,0.59375,Cora,,,,0.8,7,3030,GeneralLPModel
778,1429,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
779,2613,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
780,1124,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
781,30,GNNExplainer_postproc,0.6051173826173827,0.9967032967032967,0.11173184357541899,0.0,0.2184065934065934,1.0,0.05917159763313609,Cora,,,,0.8,7,3030,GeneralLPModel
782,503,GNNExplainer_postproc,0.9942555147058824,0.9991776315789475,0.6956521739130435,0.0,0.12280701754385964,1.0,0.5333333333333333,Cora,,,,0.8,7,3030,GeneralLPModel
783,1197,GNNExplainer_postproc,1.0,1.0,0.8333333333333334,0.0,0.18181818181818182,,0.7142857142857143,Cora,,,,0.8,7,3030,GeneralLPModel
784,553,GNNExplainer_postproc,1.0,1.0,0.95,0.0,0.09090909090909091,0.0,0.9047619047619048,Cora,,,,0.8,7,3030,GeneralLPModel
785,2213,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
786,2546,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
787,687,GNNExplainer_postproc,0.9735938948058438,0.9920967390288722,0.9371980676328503,0.0,0.03927492447129909,1.0,0.8818181818181818,Cora,,,,0.8,7,3030,GeneralLPModel
788,1091,GNNExplainer_postproc,1.0,1.0,0.8888888888888888,0.0,0.13333333333333333,,0.8,Cora,,,,0.8,7,3030,GeneralLPModel
789,670,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
790,2571,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
791,2302,GNNExplainer_postproc,1.0,1.0,0.8955223880597015,0.0,0.05555555555555555,,0.8108108108108109,Cora,,,,0.8,7,3030,GeneralLPModel
792,2283,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
793,1132,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
794,178,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
795,2109,GNNExplainer_postproc,1.0,1.0,0.9855072463768116,0.0,0.02631578947368421,,0.9714285714285714,Cora,,,,0.8,7,3030,GeneralLPModel
796,2085,GNNExplainer_postproc,1.0,1.0,0.9349112426035503,0.0,0.033846153846153845,,0.8777777777777778,Cora,,,,0.8,7,3030,GeneralLPModel
797,1643,GNNExplainer_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
798,2238,GNNExplainer_postproc,1.0,1.0,0.9767441860465116,0.0,0.03529411764705882,,0.9545454545454546,Cora,,,,0.8,7,3030,GeneralLPModel
799,2304,GNNExplainer_postproc,1.0,1.0,0.7536231884057971,0.0,0.19318181818181818,1.0,0.6046511627906976,Cora,,,,0.8,7,3030,GeneralLPModel
800,1778,Random,0.45702410048145836,0.5400678294573644,0.35684647302904565,0.4625,0.4573643410852713,,0.2670807453416149,Cora,,,,0.8,7,3030,GeneralLPModel
801,283,Random,0.7946428571428572,0.5625,0.6666666666666666,0.375,0.5,,0.7142857142857143,Cora,,,,0.8,7,3030,GeneralLPModel
802,769,Random,0.584054834054834,0.4946524064171123,0.4827586206896552,0.36363636363636365,0.6470588235294118,,0.3888888888888889,Cora,,,,0.8,7,3030,GeneralLPModel
803,1684,Random,0.5666666666666667,0.29166666666666663,0.36363636363636365,0.6666666666666666,0.75,,0.4,Cora,,,,0.8,7,3030,GeneralLPModel
804,147,Random,0.6666666666666666,0.75,0.5,0.0,0.5,1.0,0.3333333333333333,Cora,,,,0.8,7,3030,GeneralLPModel
805,1054,Random,0.4424867021276596,0.42893145161290325,0.3291139240506329,0.59375,0.5483870967741935,,0.2765957446808511,Cora,,,,0.8,7,3030,GeneralLPModel
806,993,Random,0.3757936507936508,0.52367941712204,0.2222222222222222,0.4444444444444444,0.5081967213114754,0.5,0.1388888888888889,Cora,,,,0.8,7,3030,GeneralLPModel
807,1335,Random,0.5782051282051283,0.5248868778280543,0.46153846153846156,0.5384615384615384,0.4117647058823529,,0.46153846153846156,Cora,,,,0.8,7,3030,GeneralLPModel
808,2260,Random,0.7027972027972027,0.6153846153846153,0.5833333333333334,0.46153846153846156,0.3076923076923077,,0.6363636363636364,Cora,,,,0.8,7,3030,GeneralLPModel
809,1438,Random,1.0,,0.0,1.0,,,,Cora,,,,0.8,7,3030,GeneralLPModel
810,316,Random,0.45932499148791284,0.4451149425287356,0.348993288590604,0.5666666666666667,0.5431034482758621,,0.29213483146067415,Cora,,,,0.8,7,3030,GeneralLPModel
811,531,Random,0.23750000000000002,0.4,0.14285714285714285,0.75,0.45,1.0,0.1,Cora,,,,0.8,7,3030,GeneralLPModel
812,702,Random,0.47023809523809523,0.5719298245614035,0.36,0.4,0.45614035087719296,0.2,0.2571428571428571,Cora,,,,0.8,7,3030,GeneralLPModel
813,482,Random,0.4591476484680368,0.4854034854034853,0.35802469135802467,0.5396825396825397,0.48951048951048953,0.0,0.29292929292929293,Cora,,,,0.8,7,3030,GeneralLPModel
814,1039,Random,0.297804899085734,0.444976076555024,0.19047619047619047,0.6363636363636364,0.47368421052631576,0.6666666666666666,0.12903225806451613,Cora,,,,0.8,7,3030,GeneralLPModel
815,1695,Random,0.55,0.5,0.4444444444444444,0.5,0.5,,0.4,Cora,,,,0.8,7,3030,GeneralLPModel
816,1135,Random,0.586496037695438,0.5234913793103447,0.484375,0.46551724137931033,0.4875,,0.44285714285714284,Cora,,,,0.8,7,3030,GeneralLPModel
817,2171,Random,0.25,0.25,0.0,1.0,0.5,,0.0,Cora,,,,0.8,7,3030,GeneralLPModel
818,791,Random,0.41384271099744246,0.4952830188679246,0.30303030303030304,0.5,0.5094339622641509,0.0,0.21739130434782608,Cora,,,,0.8,7,3030,GeneralLPModel
819,1771,Random,0.3619337694562762,0.47944324952409206,0.25146198830409355,0.5567010309278351,0.4844124700239808,,0.17551020408163265,Cora,,,,0.8,7,3030,GeneralLPModel
820,883,Random,0.40139751552795033,0.4441964285714286,0.29411764705882354,0.6428571428571429,0.46875,,0.25,Cora,,,,0.8,7,3030,GeneralLPModel
821,1645,Random,0.31926406926406925,0.48684210526315785,0.15384615384615385,0.5,0.5263157894736842,0.2,0.09090909090909091,Cora,,,,0.8,7,3030,GeneralLPModel
822,1210,Random,1.0,,0.0,1.0,,,,Cora,,,,0.8,7,3030,GeneralLPModel
823,2606,Random,0.875,0.5,0.8571428571428571,0.0,1.0,,0.75,Cora,,,,0.8,7,3030,GeneralLPModel
824,583,Random,0.6588244766505635,0.4704761904761905,0.5384615384615384,0.44,0.6190476190476191,,0.5185185185185185,Cora,,,,0.8,7,3030,GeneralLPModel
825,963,Random,0.6001397805770012,0.5472191360041827,0.4954954954954955,0.48598130841121495,0.4195804195804196,,0.4782608695652174,Cora,,,,0.8,7,3030,GeneralLPModel
826,1492,Random,0.3781325451989417,0.4757526102677302,0.26582278481012656,0.5401459854014599,0.5083487940630798,,0.18694362017804153,Cora,,,,0.8,7,3030,GeneralLPModel
827,146,Random,0.5467954477388439,0.5391705069124424,0.4444444444444444,0.35714285714285715,0.5645161290322581,0.3333333333333333,0.33962264150943394,Cora,,,,0.8,7,3030,GeneralLPModel
828,1095,Random,0.403110599078341,0.4846719803801349,0.30414746543778803,0.5714285714285714,0.4592274678111588,,0.2357142857142857,Cora,,,,0.8,7,3030,GeneralLPModel
829,1208,Random,1.0,,1.0,0.0,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
830,58,Random,0.1875,0.4,0.0,1.0,0.2,,0.0,Cora,,,,0.8,7,3030,GeneralLPModel
831,2623,Random,0.625,0.5,0.5,0.5,0.5,,0.5,Cora,,,,0.8,7,3030,GeneralLPModel
832,2347,Random,0.2384126984126984,0.4649122807017544,0.12903225806451613,0.6666666666666666,0.40350877192982454,,0.08,Cora,,,,0.8,7,3030,GeneralLPModel
833,1880,Random,0.516213768115942,0.5074231177094379,0.41509433962264153,0.5217391304347826,0.4634146341463415,,0.36666666666666664,Cora,,,,0.8,7,3030,GeneralLPModel
834,1460,Random,0.5036549707602339,0.46367521367521364,0.3783783783783784,0.6111111111111112,0.46153846153846156,,0.3684210526315789,Cora,,,,0.8,7,3030,GeneralLPModel
835,1099,Random,0.6006993006993007,0.6054131054131054,0.5142857142857142,0.3076923076923077,0.48148148148148145,,0.4090909090909091,Cora,,,,0.8,7,3030,GeneralLPModel
836,896,Random,0.4,0.375,0.25,0.75,0.5,,0.25,Cora,,,,0.8,7,3030,GeneralLPModel
837,417,Random,0.26060202622341017,0.4485093043420263,0.07951070336391437,0.5517241379310345,0.5512572533849129,0.8888888888888888,0.0436241610738255,Cora,,,,0.8,7,3030,GeneralLPModel
838,83,Random,0.5238095238095237,0.2857142857142857,0.375,0.5714285714285714,0.8571428571428571,,0.3333333333333333,Cora,,,,0.8,7,3030,GeneralLPModel
839,1530,Random,0.4211886911073369,0.44357287449392707,0.3076923076923077,0.5263157894736842,0.5865384615384616,,0.22784810126582278,Cora,,,,0.8,7,3030,GeneralLPModel
840,730,Random,0.8333333333333333,0.75,0.8,0.0,0.5,,0.6666666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
841,2222,Random,0.6504347826086956,0.4742857142857143,0.52,0.48,0.5714285714285714,,0.52,Cora,,,,0.8,7,3030,GeneralLPModel
842,1067,Random,0.24527186761229314,0.3547619047619048,0.13333333333333333,0.8333333333333334,0.45714285714285713,1.0,0.1111111111111111,Cora,,,,0.8,7,3030,GeneralLPModel
843,907,Random,0.4494949494949495,0.46727272727272723,0.3448275862068966,0.5454545454545454,0.52,,0.2777777777777778,Cora,,,,0.8,7,3030,GeneralLPModel
844,1462,Random,0.49395424836601315,0.5145833333333334,0.39285714285714285,0.45,0.5208333333333334,,0.3055555555555556,Cora,,,,0.8,7,3030,GeneralLPModel
845,1200,Random,0.3373737373737374,0.4017094017094017,0.14285714285714285,0.8888888888888888,0.3076923076923077,,0.2,Cora,,,,0.8,7,3030,GeneralLPModel
846,1876,Random,0.4237426442281252,0.4714519762441123,0.31970260223048325,0.5473684210526316,0.5097276264591439,,0.2471264367816092,Cora,,,,0.8,7,3030,GeneralLPModel
847,219,Random,0.4435149604939338,0.4686734840846897,0.33783783783783783,0.5283018867924528,0.5343511450381679,,0.2631578947368421,Cora,,,,0.8,7,3030,GeneralLPModel
848,2318,Random,0.15833333333333333,0.36742424242424243,0.07692307692307693,0.8333333333333334,0.4318181818181818,0.3333333333333333,0.05,Cora,,,,0.8,7,3030,GeneralLPModel
849,1313,Random,0.6580053073861123,0.5105263157894737,0.48484848484848486,0.5789473684210527,0.4,,0.5714285714285714,Cora,,,,0.8,7,3030,GeneralLPModel
850,1434,Random,0.45541125541125543,0.54375,0.358974358974359,0.475,0.4375,,0.2727272727272727,Cora,,,,0.8,7,3030,GeneralLPModel
851,2505,Random,0.625,0.5,0.5,0.5,0.5,,0.5,Cora,,,,0.8,7,3030,GeneralLPModel
852,187,Random,1.0,,0.6666666666666666,0.5,,,1.0,Cora,,,,0.8,7,3030,GeneralLPModel
853,915,Random,0.41712454212454214,0.4120370370370371,0.30303030303030304,0.5833333333333334,0.5925925925925926,,0.23809523809523808,Cora,,,,0.8,7,3030,GeneralLPModel
854,1193,Random,0.39092955164600146,0.519731182795699,0.270042194092827,0.4838709677419355,0.4766666666666667,,0.18285714285714286,Cora,,,,0.8,7,3030,GeneralLPModel
855,1256,Random,0.49968652037617556,0.4772727272727273,0.39215686274509803,0.5454545454545454,0.5,0.6666666666666666,0.3448275862068966,Cora,,,,0.8,7,3030,GeneralLPModel
856,2443,Random,0.45604375231738964,0.4992248062015504,0.34782608695652173,0.4666666666666667,0.5348837209302325,,0.25806451612903225,Cora,,,,0.8,7,3030,GeneralLPModel
857,56,Random,0.6416072149683671,0.5378151260504203,0.55,0.35294117647058826,0.5714285714285714,,0.4782608695652174,Cora,,,,0.8,7,3030,GeneralLPModel
858,1751,Random,0.4280900960206364,0.5234391124871001,0.3025540275049116,0.4338235294117647,0.519298245614035,,0.2064343163538874,Cora,,,,0.8,7,3030,GeneralLPModel
859,362,Random,0.31520562770562766,0.40808823529411764,0.2,0.625,0.5588235294117647,,0.13636363636363635,Cora,,,,0.8,7,3030,GeneralLPModel
860,1045,Random,0.38766900413681765,0.518638466622604,0.25787965616045844,0.47058823529411764,0.49213483146067416,1.0,0.17045454545454544,Cora,,,,0.8,7,3030,GeneralLPModel
861,2575,Random,0.7833333333333332,0.7000000000000001,0.7272727272727273,0.2,0.4,,0.6666666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
862,681,Random,0.4767010309278351,0.53,0.37333333333333335,0.44,0.5,,0.28,Cora,,,,0.8,7,3030,GeneralLPModel
863,1608,Random,0.27541208791208793,0.3308270676691729,0.15789473684210525,0.7857142857142857,0.5526315789473685,,0.125,Cora,,,,0.8,7,3030,GeneralLPModel
864,1030,Random,0.4928571428571428,0.3333333333333333,0.36363636363636365,0.5,0.8333333333333334,,0.2857142857142857,Cora,,,,0.8,7,3030,GeneralLPModel
865,1350,Random,0.5,0.5,0.4,0.5,0.5,,0.3333333333333333,Cora,,,,0.8,7,3030,GeneralLPModel
866,693,Random,0.3842838196286472,0.4642857142857143,0.2564102564102564,0.5,0.5714285714285714,1.0,0.1724137931034483,Cora,,,,0.8,7,3030,GeneralLPModel
867,469,Random,0.5625,0.5625,0.42857142857142855,0.625,0.25,1.0,0.5,Cora,,,,0.8,7,3030,GeneralLPModel
868,236,Random,0.42019202198169997,0.5168207908163265,0.3080459770114943,0.4765625,0.4897959183673469,0.6,0.2182410423452769,Cora,,,,0.8,7,3030,GeneralLPModel
869,2548,Random,0.7958333333333333,0.5666666666666667,0.7272727272727273,0.2,0.6666666666666666,,0.6666666666666666,Cora,,,,0.8,7,3030,GeneralLPModel
870,2579,Random,0.6266233766233766,0.5454545454545455,0.4444444444444444,0.6363636363636364,0.2727272727272727,,0.5714285714285714,Cora,,,,0.8,7,3030,GeneralLPModel
871,148,Random,0.5990384615384616,0.4,0.4782608695652174,0.45,0.75,,0.4230769230769231,Cora,,,,0.8,7,3030,GeneralLPModel
872,2138,Random,0.39705971277399854,0.49108433734939766,0.2972972972972973,0.56,0.4578313253012048,,0.22448979591836735,Cora,,,,0.8,7,3030,GeneralLPModel
873,676,Random,0.6427083333333332,0.5607843137254902,0.5333333333333333,0.4666666666666667,0.4117647058823529,,0.5333333333333333,Cora,,,,0.8,7,3030,GeneralLPModel
874,2459,Random,0.5833333333333333,0.625,0.5,0.5,0.25,,0.5,Cora,,,,0.8,7,3030,GeneralLPModel
875,1381,Random,0.7206196581196581,0.46031746031746035,0.6363636363636364,0.2222222222222222,0.8571428571428571,,0.5384615384615384,Cora,,,,0.8,7,3030,GeneralLPModel
