,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,num_classes,seed,whitebox
67,609,SubgraphX,0.43361213717886127,0.5522555623596652,0.3522012578616352,0.6056338028169014,0.2898550724637681,0.8888888888888888,0.3181818181818182,PubMed,,,,0.8,3,3030,GeneralLPModel
68,13792,SubgraphX,0.1598360655737705,0.4759036144578313,0.0,1.0,0.04819277108433735,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
69,2045,SubgraphX,0.4073529411764706,0.46590909090909094,0.2727272727272727,0.75,0.3181818181818182,,0.3,PubMed,,,,0.8,3,3030,GeneralLPModel
70,10440,SubgraphX,0.5295042961555451,0.5147176879850147,0.3969465648854962,0.2972972972972973,0.6732673267326733,1.0,0.2765957446808511,PubMed,,,,0.8,3,3030,GeneralLPModel
71,12532,SubgraphX,0.3351619644723093,0.5483558994197292,0.23529411764705882,0.8181818181818182,0.0851063829787234,,0.3333333333333333,PubMed,,,,0.8,3,3030,GeneralLPModel
72,7384,SubgraphX,0.5202020202020202,0.5341880341880343,0.3076923076923077,0.7777777777777778,0.15384615384615385,,0.5,PubMed,,,,0.8,3,3030,GeneralLPModel
73,17737,SubgraphX,0.3815789473684211,0.5064102564102564,0.2222222222222222,0.8333333333333334,0.15384615384615385,,0.3333333333333333,PubMed,,,,0.8,3,3030,GeneralLPModel
74,12626,SubgraphX,0.3888016210866935,0.44107397433866624,0.25225225225225223,0.7627118644067796,0.35514018691588783,,0.2692307692307692,PubMed,,,,0.8,3,3030,GeneralLPModel
75,1883,SubgraphX,0.5053613644039177,0.543361163479666,0.3466666666666667,0.723404255319149,0.189873417721519,,0.4642857142857143,PubMed,,,,0.8,3,3030,GeneralLPModel
76,15863,SubgraphX,0.5678066037735849,0.5390625,0.4666666666666667,0.5,0.421875,,0.4375,PubMed,,,,0.8,3,3030,GeneralLPModel
77,2488,SubgraphX,0.6571428571428571,0.5384615384615384,0.4782608695652174,0.0,0.9230769230769231,1.0,0.3142857142857143,PubMed,,,,0.8,3,3030,GeneralLPModel
78,1938,SubgraphX,0.48068738874435163,0.5164285714285715,0.34782608695652173,0.36,0.6071428571428571,,0.23880597014925373,PubMed,,,,0.8,3,3030,GeneralLPModel
79,9604,SubgraphX,0.3700757575757576,0.5219435736677116,0.23529411764705882,0.8181818181818182,0.13793103448275862,,0.3333333333333333,PubMed,,,,0.8,3,3030,GeneralLPModel
80,7800,SubgraphX,0.09558823529411764,0.45454545454545453,0.0,1.0,0.09090909090909091,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
81,16370,SubgraphX,0.47873838494388293,0.41840823970037455,0.22965116279069767,0.21,0.9531835205992509,,0.13435374149659865,PubMed,,,,0.8,3,3030,GeneralLPModel
82,8797,SubgraphX,0.45378787878787874,0.5423913043478261,0.23076923076923078,0.85,0.06521739130434782,,0.5,PubMed,,,,0.8,3,3030,GeneralLPModel
83,407,SubgraphX,0.2362457311331511,0.40209253723446475,0.14007782101167315,0.8252427184466019,0.37057220708446864,,0.11688311688311688,PubMed,,,,0.8,3,3030,GeneralLPModel
84,5090,SubgraphX,0.38461540927685656,0.4020511720983419,0.2584745762711864,0.5378787878787878,0.6580188679245284,,0.17941176470588235,PubMed,,,,0.8,3,3030,GeneralLPModel
85,3483,SubgraphX,0.3896642619311876,0.4997432935438327,0.2975206611570248,0.660377358490566,0.3401360544217687,,0.2647058823529412,PubMed,,,,0.8,3,3030,GeneralLPModel
86,6849,SubgraphX,0.19444444444444445,0.45454545454545453,0.0,1.0,0.09090909090909091,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
87,15754,SubgraphX,0.1484375,0.4777777777777778,0.0,1.0,0.044444444444444446,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
88,3748,SubgraphX,0.35901944550478526,0.3944646060151003,0.1712846347607053,0.4426229508196721,0.7684478371501272,,0.10119047619047619,PubMed,,,,0.8,3,3030,GeneralLPModel
89,1830,SubgraphX,0.3649365821094793,0.5840383080606544,0.30158730158730157,0.7285714285714285,0.10335195530726257,0.13043478260869565,0.3392857142857143,PubMed,,,,0.8,3,3030,GeneralLPModel
90,7687,SubgraphX,0.5202020202020202,0.5341880341880343,0.3076923076923077,0.7777777777777778,0.15384615384615385,,0.5,PubMed,,,,0.8,3,3030,GeneralLPModel
91,3307,SubgraphX,0.41105902375150594,0.5441697374714534,0.2929500342231348,0.4582278481012658,0.45343267695582756,0.041666666666666664,0.20075046904315197,PubMed,,,,0.8,3,3030,GeneralLPModel
92,16800,SubgraphX,0.5590909090909091,0.475,0.4375,0.3,0.75,,0.3181818181818182,PubMed,,,,0.8,3,3030,GeneralLPModel
93,10555,SubgraphX,0.24675324675324672,0.4206349206349206,0.13953488372093023,0.8571428571428571,0.30158730158730157,,0.13636363636363635,PubMed,,,,0.8,3,3030,GeneralLPModel
94,13516,SubgraphX,0.14705882352941177,0.4583333333333333,0.0,1.0,0.08333333333333333,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
95,2727,SubgraphX,0.7857142857142857,0.5,0.0,1.0,0.0,,,PubMed,,,,0.8,3,3030,GeneralLPModel
96,7849,SubgraphX,0.75,0.5,0.0,1.0,0.0,,,PubMed,,,,0.8,3,3030,GeneralLPModel
97,11106,SubgraphX,0.3355914119831752,0.5073198198198198,0.2391304347826087,0.777027027027027,0.20833333333333334,,0.2578125,PubMed,,,,0.8,3,3030,GeneralLPModel
98,9790,SubgraphX,0.1,0.4642857142857143,0.0,1.0,0.07142857142857142,,0.0,PubMed,,,,0.8,3,3030,GeneralLPModel
99,17569,SubgraphX,0.8333333333333333,0.625,0.75,0.25,0.5,,0.75,PubMed,,,,0.8,3,3030,GeneralLPModel
